Unique Name	Descriptor	Wide Peak Limits	Peak Limits	Region Limits	q values	Residual q values after removing segments shared with higher peaks	Broad or Focal	Amplitude Threshold	MXF0224	MXF2938	MXF6221	MXF675	MXF742	MXF7671	MXF9	PMFH904	MXF909	MXF911	MXF1041	MXF2516	MXF632	MXF633	MXF659	MXF730	MXF832	MXF851	PMFH864	PMFH30	PMFH35	PMFH41	PMFH6	PMFH759	PMFH762	PMFH763	PMFH764	PMFH767	PMFH774	PMFH814	PMFH816	PMFH817	PMFH818	PMFH819	PMFH833	PMFH853	PMFH854	PMFH857	PMFH859	PMFH860	PMFH862	PMFH865	PMFH867	PMFH870	PMFH876	PMFH877	PMFH878	PMFH898	PMFH899	PMFH905	PMFH910	MXF2553	MXF664	MXF6838	MXF9679
Deletion Peak  90 - CN values	16q11.2 	chr16:34989826-47189544(probes 931922:932302)    	chr16:35146134-46607298(probes 931952:931992)    	chr16:34727293-55742712(probes 931900:935437)    	2.0182e-06	   0.009955		Actual Copy Change Given	-0.46099	-0.0063668	-0.47193	0.4424	-0.50877	-0.41157	-0.28854	0.48045	0.24683	-0.55935	0.81711	-0.094916	-0.31202	-0.38278	-0.26058	-0.22883	-0.38033	-0.71256	-0.38599	-0.97754	-0.18081	-0.17449	-0.42068	-0.37954	0.15352	-0.14612	-0.79686	-0.26167	-0.056577	-0.59195	-0.1965	-0.21393	-0.0062286	0.41011	-0.18559	-0.42057	-0.032039	-0.21069	0.53013	-0.89209	-0.18093	-0.5432	-0.40827	-0.82505	-0.022195	-0.13873	-0.035945	-0.52975	0.04008	-0.02794	-0.62007	-0.04233	-0.13445	-0.53387	0.17121
Deletion Peak  91 - CN values	16q12.1 	chr16:49860743-50322902(probes 933380:933552)    	chr16:50055003-50072126(probes 933416:933424)    	chr16:34727293-55742712(probes 931900:935437)    	3.2812e-06	    0.02514		Actual Copy Change Given	-0.46099	-0.85654	-0.47193	-0.060883	-0.50877	-0.41157	-0.28854	0.48045	0.24683	0.0064114	0.81711	0.024625	-0.31202	-0.38278	-0.26058	-0.34067	-0.38033	-0.71256	-0.38599	-0.97754	-0.18081	-0.17449	-0.42068	-0.37954	0.1848	-0.14612	-1.0282	-0.67398	-0.056577	-0.59195	-0.1965	-0.21393	-0.0062286	0.12786	-0.18559	-0.42057	-0.032039	-0.63368	0.53013	-0.25039	-0.18093	-0.73608	-0.40827	-0.82505	-0.022195	-0.13873	-0.035945	-0.52975	0.04008	-0.02794	-0.76244	-0.04233	-0.26504	-0.53387	0.63792
Deletion Peak  92 - CN values	16q12.2 	chr16:55783149-55842973(probes 935459:935476)    	chr16:55785965-55811215(probes 935461:935470)    	chr16:55790862-55844555(probes 935462:935478)    	9.7893e-05	  0.0044292		Actual Copy Change Given	-0.46099	-0.59536	-0.47193	-0.060883	-0.063032	-0.41157	-0.28854	0.48045	0.24683	0.0064114	-0.075056	0.0028507	-0.31202	-0.38278	-0.26058	-0.079343	-0.38895	-0.71256	-0.38599	-1.3237	-0.18081	-1.0706	-0.42068	-0.37954	-0.36703	-0.14612	-0.79661	-0.3058	-0.056577	-0.59195	-0.1965	-0.21393	-0.5097	0.47821	-0.18559	-0.42057	-0.03885	-0.39122	0.53013	-0.42786	-0.18093	-0.34182	-0.40827	0.43665	-0.99193	-0.13873	-0.035945	-0.52975	0.04008	-0.02794	-0.3356	-0.04233	0.010424	-0.78411	0.66198
Deletion Peak  93 - CN values	16q22.1 	chr16:70097015-70284862(probes 941064:941077)    	chr16:70190078-70284862(probes 941076:941077)    	chr16:68489416-70717990(probes 940205:941309)    	2.9722e-15	 4.7749e-13		Actual Copy Change Given	-0.4695	-0.98171	-0.47193	-0.51609	0.021884	-0.41157	-0.41616	0.48045	0.24683	-0.14603	-0.37728	0.0028507	-0.31202	-0.38278	-0.33063	-0.42189	-0.37763	-0.88186	-0.049356	0.40802	-0.5031	-0.1499	-0.46662	-0.17563	0.20534	-0.14612	-0.38672	-0.64264	-0.056577	-0.64451	-0.1965	-0.2529	-0.57825	0.47821	-0.13005	-0.42057	-0.03885	-0.34004	0.56065	-0.42786	-0.18093	-0.55937	-0.41765	-0.16256	-0.085988	-0.13873	-0.035945	-0.52975	-0.14815	-0.081483	-0.80493	-0.025568	-0.3979	-0.31963	0.94262
Deletion Peak  94 - CN values	16q22.2 	chr16:71610899-72043967(probes 941700:941932)    	chr16:71760641-71848134(probes 941779:941829)    	chr16:71665009-72035791(probes 941723:941928)    	0.0068204	    0.11779		Actual Copy Change Given	-0.4695	-0.85694	-0.50701	-0.40063	0.021884	-0.41157	-0.30906	0.48045	0.24683	-0.95448	-0.37728	-0.01346	-0.31202	-0.38278	-0.27053	-0.60032	-0.37763	-0.97281	0.34039	0.40802	-0.47533	-0.1499	-0.43409	-0.17563	0.20534	-0.14612	-0.27882	-0.66726	-0.056577	-0.64451	-0.1965	-0.2529	-0.57825	0.47821	-0.13005	-0.42057	-0.03885	-0.34004	0.56065	-0.42786	-0.18093	-0.55937	-0.41765	-0.16256	-0.085988	-0.13873	-0.035945	-0.52975	-0.14815	-0.081483	-0.88085	-0.03635	-0.31576	-0.33548	0.26545
Deletion Peak  95 - CN values	16q23.1 	chr16:74340005-74483403(probes 942747:942769)    	chr16:74406078-74472527(probes 942767:942768)    	chr16:74319599-74741292(probes 942735:942900)    	1.4678e-05	 0.00037834		Actual Copy Change Given	-0.4695	-0.90198	-0.50701	-0.37098	0.021884	-0.41157	-0.25549	0.48045	0.24683	-0.14834	-0.37728	-0.071972	-0.31202	-0.38278	-0.27053	-0.1651	-0.38655	-0.77753	0.29293	0.40802	-0.47533	-0.1499	-0.43409	-0.17563	0.20534	-0.068697	-0.42265	-0.59039	-0.056577	-0.70221	-0.1965	-0.2529	-0.57825	-0.03504	-0.33854	-0.25929	-0.03885	-0.34004	0.48679	-0.42786	-0.18093	-0.65603	-0.41765	-0.27509	-1.0366	-0.12487	-0.035945	-0.52975	-0.14815	-0.00096529	-0.79377	-0.03635	-0.28727	-0.33548	1.5072
Deletion Peak  96 - CN values	16q24.3 	chr16:83845889-90354753(probes 946902:949966)    	chr16:89891303-89941857(probes 949820:949839)    	chr16:89472569-90354753(probes 949575:949966)    	0.033179	    0.17338		Actual Copy Change Given	-0.4695	-0.6964	-0.50701	-1.1813	-0.22748	0.011261	-0.25549	0.53292	0.12551	-0.96609	-0.45328	-0.12297	-0.31202	-0.20574	-0.26167	-0.055634	-0.40506	-0.71328	0.29293	0.12925	-0.46422	-0.14631	-0.45415	-0.17563	-0.41124	-0.38887	-0.29532	-0.59312	-0.056577	-0.68876	-0.24233	-0.27204	-0.48554	0.58023	-0.19541	-0.25114	-0.03885	-0.29319	0.49746	-0.70941	-0.18295	-0.57733	-0.48365	-0.043873	-0.036305	-0.035139	-0.059588	-0.52975	-0.29624	-0.00096529	-0.62417	-0.053425	-0.2407	-0.32171	1.0386
Deletion Peak  97 - CN values	17p13.3 	chr17:1-1959640(probes 949967:951014)                	chr17:177605-399279(probes 950030:950090)            	chr17:1-1962620(probes 949967:951015)                	0.002244	    0.10245		Actual Copy Change Given	0.41446	-0.68961	-0.55145	0.20978	-0.5434	0.4553	-0.65265	0.19847	-0.33721	-0.37192	0.32933	0.53635	-0.27188	-0.25116	-0.14991	-0.38873	0.29024	0.15666	0.75786	0.43944	-0.50432	-0.039529	-0.48365	-0.089302	0.18026	0.0048223	-1.0277	-0.3224	-0.017596	0.24482	0.33577	-0.018756	-0.062629	0.1155	-0.068127	-0.024828	0.36986	-0.31681	-0.37841	0.13428	0.035383	-0.80144	-0.76312	0.033549	-0.34767	-0.76699	-0.052581	-0.44236	-0.5887	-0.32196	-0.15669	-0.05868	-0.38627	-0.10143	-0.03885
Deletion Peak  98 - CN values	17p13.1 	chr17:7560568-7597119(probes 954007:954018)        	chr17:7568242-7597119(probes 954012:954018)        	chr17:6553674-8258108(probes 953392:954390)        	2.9509e-33	 1.1829e-32		Actual Copy Change Given	-1.5335	-0.21082	-1.5335	0.20978	-0.5434	-1.4141	-0.41693	0.30927	-1.3628	-1.423	-1.2559	-1.4884	-0.27188	-0.10534	-0.051991	-0.1338	-1.5335	-0.11521	0.79788	-1.4921	-0.50432	-0.039529	-1.0343	-0.40827	-0.4152	0.11704	-1.5114	-0.89105	-0.017596	-0.23789	0.021602	-1.0151	-0.062629	-1.5335	-0.68314	-0.89482	-0.59828	-0.30804	-0.34434	-1.3798	-0.24182	-1.5196	0.46058	-0.30973	-0.20662	-0.65471	-0.052581	-1.4426	-0.5887	-0.32196	-0.52307	-0.05868	-0.11965	-0.09849	-1.5335
Deletion Peak  99 - CN values	17q11.2 	chr17:27505718-28443913(probes 961021:961521)    	chr17:27713907-27879485(probes 961123:961200)    	chr17:26345930-34444782(probes 960318:964486)    	9.6712e-05	   0.089357		Actual Copy Change Given	0.35594	0.23628	-0.50763	0.26153	-0.059269	-0.40362	0.025988	-0.22096	-0.2314	0.21672	-0.39362	-0.037143	-0.27188	-0.29662	-0.38011	-0.14644	0.00097064	-0.82415	-0.37499	-0.56699	-0.024798	-0.039529	-0.57437	-0.39642	-0.40429	-0.33955	-1.5335	-0.6617	-0.017596	-0.67481	-0.43333	0.075157	-0.63821	-0.26288	-0.62436	-0.32173	-0.062226	-0.25648	0.38124	-0.050331	-0.18773	-0.64565	-0.69586	-0.33814	-0.1126	-0.62151	-0.052581	0.12588	-0.046413	-0.057246	-0.56555	-1.3544	-0.34676	-0.09849	0.14325
Deletion Peak 100 - CN values	17q11.2 	chr17:29326164-29862080(probes 961902:962171)    	chr17:29619780-29626930(probes 962038:962041)    	chr17:26345930-34444782(probes 960318:964486)    	6.7002e-07	  0.0044292		Actual Copy Change Given	0.35594	0.53925	-1.5335	-0.90016	-0.059269	-0.40362	-0.00025347	-0.22096	-0.2314	0.21672	-0.39362	-0.037143	-0.27188	-0.29662	-0.38011	-0.14644	0.00097064	-0.82415	-0.37499	-0.56699	-0.024798	-0.039529	0.095798	-0.39642	-0.40429	-0.33955	-0.9462	-0.50681	-0.017596	-0.61796	-0.43333	0.075157	-0.63821	-0.34251	-0.21367	-0.32173	-0.093006	-0.4641	0.38124	-0.050331	-0.18773	-0.095648	-0.69586	0.078727	-0.1126	-1.5335	-0.052581	0.12588	-0.046413	-0.057246	-0.15477	2.7339	-0.2233	-0.09849	0.14325
Deletion Peak 101 - CN values	17q11.2 	chr17:30228374-30348420(probes 962357:962381)    	chr17:30262898-30332165(probes 962374:962379)    	chr17:26345930-34444782(probes 960318:964486)    	8.5075e-06	   0.060773		Actual Copy Change Given	0.35594	0.4958	-0.50856	-0.72517	-0.059269	-0.40362	-0.00025347	-0.22096	-0.2314	0.21672	-0.39362	-0.037143	-0.27188	-0.29662	-0.38011	-0.24448	0.00097064	-0.82415	-0.37499	-0.56699	-0.024798	-0.039529	0.095798	-0.39642	-0.40429	-0.33955	-0.9462	-0.47131	-0.017596	-0.61796	-0.43333	0.075157	-0.63821	-0.33133	-0.21367	-0.32173	-0.093006	-0.4641	0.38124	-0.050331	-0.18773	-0.095648	-0.69586	0.078727	0.016425	-1.5335	-0.052581	0.12588	-0.046413	-0.057246	-0.5899	-0.029512	-0.34572	-0.09849	0.14325
Deletion Peak 102 - CN values	17q12   	chr17:37084723-37187307(probes 965453:965491)    	chr17:37089523-37127396(probes 965455:965477)    	chr17:34437476-38763826(probes 964485:966388)    	0.00010973	   0.045826		Actual Copy Change Given	0.11873	0.064082	-0.50856	0.14355	-0.54098	-0.40362	-0.00025347	0.6328	-0.2314	0.21672	-0.40966	-0.068533	-0.29741	-0.29662	-0.40102	-0.70765	0.00097064	-1.2288	-0.37499	-0.56699	-0.024798	-0.039529	0.095798	-0.39642	-0.42309	-0.35307	0.19588	-0.70235	-0.017596	-0.70232	-0.01698	0.075157	-0.59591	-0.78631	-0.21367	-0.34704	0.85779	-0.4641	0.38124	-0.050331	-0.6192	-0.48165	-0.69586	-0.43192	-0.18922	-0.26975	-0.052581	0.12588	-0.5692	-0.13923	-0.50691	-0.029512	-0.33756	-0.12939	-0.051307
Deletion Peak 103 - CN values	17q12   	chr17:37380880-37761059(probes 965607:965810)    	chr17:37404598-37560989(probes 965620:965697)    	chr17:34437476-38763826(probes 964485:966388)    	5.1706e-05	   0.016788		Actual Copy Change Given	0.11873	-0.092213	-0.50856	0.14355	-0.54098	-0.40362	-0.00025347	0.6328	-0.2314	0.21672	-0.40966	-0.068533	-0.29741	-0.29662	-0.40102	-0.53226	0.00097064	-1.0588	-0.37499	-0.56699	-0.024798	-0.039529	0.095798	-0.39642	-0.42309	-0.35307	-0.20473	-0.86939	-0.017596	-0.70232	-0.01698	0.075157	-0.59591	-0.62732	-0.21367	-0.34704	-0.082668	-0.4641	0.38124	-0.050331	-0.24616	-0.53215	-1.5041	-0.32623	-0.18922	-0.26975	-0.052581	0.12588	-0.48247	-0.13923	-0.57259	-0.029512	-0.39263	-0.12939	-0.051307
Deletion Peak 104 - CN values	17q21.31	chr17:44103378-44273629(probes 969216:969301)    	chr17:44105623-44273629(probes 969217:969301)    	chr17:44163885-44804773(probes 969245:969318)    	6.4324e-11	 1.3815e-10		Actual Copy Change Given	-0.44512	0.64726	0.49997	0.22129	-0.54098	-0.84971	-0.00025347	-0.66272	-0.65919	-0.48363	-0.068373	-0.66684	-0.78041	-0.9821	-0.50391	-0.23631	0.66789	0.79704	-0.41328	-0.015676	-0.032973	0.57255	-0.52235	-0.53063	0.15159	-0.49634	-0.32391	0.24809	-0.017596	-0.59078	0.674	-0.55418	-0.57546	0.029325	-0.6256	-0.3347	-0.85773	-0.25588	0.14588	-0.66824	0.021613	-0.34366	0.69503	0.14563	-0.59146	-0.89036	-0.05582	0.12588	-0.59144	-0.11628	-0.7926	-0.56819	-0.57457	0.22023	0.79917
Deletion Peak 105 - CN values	17q22   	chr17:54227372-77530237(probes 973130:984127)    	chr17:56830257-57065764(probes 974483:974591)    	chr17:56951914-56956294(probes 974538:974539)    	0.17643	    0.17338		Actual Copy Change Given	0.15816	0.41915	0.49997	-0.0026322	-0.53541	0.40427	-0.00025347	-0.13135	0.70665	0.22749	-0.3504	-0.048944	0.62297	-0.31447	0.082043	-0.44091	0.030169	-0.93593	0.31073	-0.015676	-0.032973	-0.048808	0.084498	-0.020549	0.15159	-0.00072856	0.049114	-0.45104	-0.017596	-0.49099	-0.0069205	0.11387	-0.29272	0.55425	0.062937	0.1769	-0.053341	0.65204	0.14588	0.83327	0.021613	-0.3993	0.32704	0.14563	-0.049559	-0.48293	-0.05582	0.021131	-0.053172	-0.06906	0.078294	-0.02844	-0.28287	-0.12103	2.434
Deletion Peak 106 - CN values	18q12.1 	chr18:29340621-29771781(probes 995963:996152)    	chr18:29391472-29524851(probes 995982:996045)    	chr18:29426084-29773056(probes 995994:996154)    	0.03494	   0.045826		Actual Copy Change Given	0.46588	-0.81663	0.58239	-0.0013858	-0.32391	-0.41871	-0.10982	0.5665	0.09073	-0.54419	-0.36701	0.032218	-0.6352	-0.1595	0.1388	0.031155	0.11785	-0.52512	-0.062293	-0.49142	0.002989	-0.059322	-0.02603	0.44562	0.17675	0.0099705	-0.29768	-0.21614	-0.0063668	-0.64659	0.22391	-0.10449	-0.02384	0.61861	-0.0073874	0.021433	0.0030522	-0.144	0.20356	-0.65646	0.2848	-0.63112	-0.30549	-0.57378	0.0057255	1.0092	-0.13437	1.0745	0.025848	0.051733	-0.44932	0.59411	-0.046448	-0.10406	-0.11325
Deletion Peak 107 - CN values	18q22.2 	chr18:54696608-78077248(probes 1005563:1013877)  	chr18:67952820-68000269(probes 1010388:1010411)  	chr18:55590451-78077248(probes 1005933:1013877)  	0.00054364	 0.00076524		Actual Copy Change Given	0.46588	-0.55921	-0.43842	-0.12512	-0.46217	-0.41871	-0.83128	0	1.1167	-0.53782	-0.36311	0.051465	-0.6332	-0.10552	0.1388	0.046581	-0.56301	-0.92979	-0.30064	-0.32397	0.011818	-0.071742	-0.02603	-0.7098	-0.41663	-0.31088	-0.80848	0.18056	-0.0063668	-0.30357	0.095082	-0.32449	0.058652	1.3601	-0.079343	-0.26915	0.012097	-0.027398	0.032016	-0.6028	-0.11352	-0.43257	-0.46812	-0.24797	0.13347	1.0092	-0.13437	1.0745	-0.43265	0.060012	-0.09446	-0.70313	-0.023566	-0.54016	-0.11325
Deletion Peak 108 - CN values	19p13.3 	chr19:1-2842658(probes 1013878:1015329)             	chr19:802788-1111238(probes 1014145:1014316)        	chr19:1-1369613(probes 1013878:1014465)             	0.014938	   0.014894		Actual Copy Change Given	-0.26119	-0.75593	0.29439	-0.48197	0.33853	-0.39185	-0.61937	-0.25721	0.14487	-0.053992	-0.11678	0.42478	-0.61671	-0.49141	-0.44964	-0.31787	-0.27534	-0.90274	-0.63986	-0.028973	-0.11194	-0.23234	-0.5162	0.098124	0.11946	-0.21296	-0.94992	-0.4534	-0.096968	0.15666	-0.064778	-0.20612	-0.18232	-0.41663	-0.033677	0.045393	-0.55326	-0.02643	-0.34983	-0.00092125	-0.015249	-0.52389	-0.37245	-0.19987	-0.031462	-0.015343	-0.093452	0.29288	-0.61554	-0.25829	0.61299	0.37502	-0.35396	0.05439	0.53062
Deletion Peak 109 - CN values	19q13.43	chr19:58950904-59128983(probes 1042089:1042172)  	chr19:59008236-59025153(probes 1042125:1042133)  	chr19:57444725-59128983(probes 1041204:1042172)  	1.2471e-07	 1.1841e-07		Actual Copy Change Given	-0.077745	-0.79745	0.29439	0.067232	-1.0429	-0.466	0.47105	-0.84387	0.076	-0.74654	-0.55545	-0.13063	0.3094	-0.25176	-0.38535	-0.28917	-0.65612	-0.78502	-0.41019	-0.0096151	-0.56555	0.023446	-0.48919	-0.21973	-0.44275	-0.13371	-0.30674	-0.36056	-0.30014	-0.24107	0.25808	0.063348	-0.12551	-0.31237	0.03295	-0.15262	-0.14063	0.42351	0.19362	-0.23333	-0.040616	-1.0008	-0.93415	-0.31786	-0.76467	-0.71792	-0.065484	-0.35309	-0.5966	-0.29936	-0.30193	-0.032944	-0.1832	0.074998	0.11668
Deletion Peak 110 - CN values	20p13   	chr20:1-627944(probes 1042173:1042455)                	chr20:135932-316575(probes 1042203:1042307)          	chr20:1-3409709(probes 1042173:1043870)              	1.0744e-06	 5.7386e-06		Actual Copy Change Given	-0.048613	-0.70181	-0.5165	0.60828	0.37126	-0.91364	-0.6952	-0.22029	-0.0421	0.070411	-0.30972	-0.046779	-0.63234	0.53918	-0.49019	-0.30275	-0.49798	-0.73231	-0.34059	-0.20055	-0.48917	-0.02552	-0.51545	-0.37876	-0.41509	0.21895	-0.9797	-1.1392	-0.030131	-0.15515	-0.072421	-0.48398	-0.18169	0.52485	-0.10342	0.15728	0.076653	-0.98625	-0.66709	-0.66307	-0.16149	-0.7114	-0.22982	-0.37876	0.54206	-0.77414	-0.015792	-0.23733	-0.24445	-0.023287	0.19817	0.014396	-0.012024	0.12625	-0.24229
Deletion Peak 111 - CN values	20p12.3 	chr20:5481181-5892959(probes 1044857:1045009)      	chr20:5730992-5849260(probes 1044941:1044996)      	chr20:5799164-5805355(probes 1044969:1044970)      	0.0044689	   0.045826		Actual Copy Change Given	-0.048613	-0.48858	0.63063	0.60828	0.49147	-0.42449	0.863	-0.19925	0.29782	0.21472	-0.11009	-0.004909	-0.62112	0.88846	-0.32785	0.073115	-0.56634	-0.64865	-0.31149	0.21675	-0.47088	-0.02552	-0.47226	-0.37065	-0.41509	0.62542	-0.76928	-0.6983	-0.030131	-0.10395	-0.014504	-0.16525	-0.32832	-0.034086	-0.06197	0.24432	0.36939	-0.25449	-0.097612	-0.62728	-0.11391	-0.85821	0.026341	-0.37876	0.15906	-0.57465	0.096303	-0.23733	0.094819	0.071434	0.56383	-0.020461	0.25683	0.10221	-0.63244
Deletion Peak 112 - CN values	20q11.21	chr20:26075785-29846006(probes 1053031:1053060)  	chr20:26222595-29842785(probes 1053055:1053058)  	chr20:26181167-29847356(probes 1053048:1053061)  	0.13434	    0.13551		Actual Copy Change Given	0.40494	0.51769	-0.43853	0.65203	-0.61729	-0.42449	-0.17762	0.22592	0.29782	0.21472	-0.78806	-0.004909	-0.61412	-0.29638	-0.073076	-0.19162	0.3875	-0.64865	-0.31523	0.21675	0	-0.02552	-0.42658	-0.64358	0.048576	0.17765	-0.76304	0.054091	-0.030131	-0.27081	-0.014504	-0.16525	0.038771	0.67604	0.17136	-0.22075	-0.081073	-0.16064	0.1012	0.20264	-0.11939	-0.53815	0.026341	-0.52082	-0.54623	-0.53978	0.096303	-0.23733	-0.53822	0.0088969	0.09333	-0.020461	0.18504	0.10221	-0.3133
Deletion Peak 113 - CN values	21p11.1 	chr21:1-14513883(probes 1068091:1068110)         	chr21:10982984-11123009(probes 1068103:1068107)  	chr21:1-11144081(probes 1068091:1068109)         	5.2817e-06	 5.2103e-06		Actual Copy Change Given	-0.74512	-0.38571	-1.1068	-0.68131	-0.47014	-0.35088	-0.60087	-0.55477	-0.60747	-0.64441	-0.84155	0.029824	-0.63036	-0.80848	-0.60931	-0.061555	-0.15988	-0.58781	0.14838	-1.0466	-0.0031859	-0.040073	-0.34847	-0.50608	-0.7114	0.16651	-0.81614	-0.42406	-0.66652	-0.59935	-0.078012	-0.47005	-0.60873	0.61226	-0.79728	-0.029341	-0.30251	-0.21824	-0.37807	-0.30224	-0.01037	-0.13343	-0.25697	-0.44415	-0.66908	-0.41499	0.0049454	0.94636	-0.16184	-0.32645	-0.52675	-0.073426	-0.40074	-0.034345	-0.82554
Deletion Peak 114 - CN values	22q11.1 	chr22:17599430-17957762(probes 1084747:1084897)  	chr22:17656833-17682574(probes 1084768:1084783)  	chr22:17625749-18214884(probes 1084753:1085082)  	0.0013053	  0.0020712		Actual Copy Change Given	-0.0081624	-0.83873	-0.0081503	-0.50712	0.39845	0.33642	-0.45477	0.64011	-0.080798	0.14774	1.4839	-0.78626	-0.1651	-0.072274	-0.031768	-0.39908	0.12085	-0.44642	-0.11651	0.081332	0.71697	0.24591	0.62151	0.58901	0.044857	0.114	-1.0347	-0.59692	-0.053611	0.063366	0.097105	0.11666	-0.71226	0.57773	-0.16459	-0.39755	0.44274	-0.25213	-0.2788	0.24099	-0.18282	0.073977	0.44376	-0.080008	-0.054825	0.66861	-0.018129	-0.71126	-0.020749	-0.39997	-0.21658	0.66728	-0.2497	-0.11899	-0.85464
Deletion Peak 115 - CN values	22q11.21	chr22:21394695-50710970(probes 1086694:1103996)  	chr22:22121830-22223303(probes 1086910:1086971)  	chr22:22179977-22186329(probes 1086941:1086942)  	0.079512	    0.13066		Actual Copy Change Given	-0.0081624	-0.55974	-0.0081503	-0.65854	0.39845	0.2958	-0.48803	0.76734	-0.080798	0.14774	-0.2103	-0.76735	-0.1651	0.12579	-0.031768	-0.51187	0.52101	-0.096572	-0.11651	0.045208	0.71697	0.24591	0.62151	0.58901	0.044857	0.114	5.0031	-0.48565	-0.053611	0.12255	0.094693	0.11666	-0.49371	1.0725	-0.16459	0.67953	0.44274	0.49199	0.21731	0.94065	-0.18282	1.0776	0.80733	-0.18081	-0.054825	0.70874	-0.018129	-0.41568	-0.020749	-0.17195	-0.87017	0.66728	-0.32948	-0.11899	-0.17942
Deletion Peak 116 - CN values	22q11.23	chr22:24337609-24408465(probes 1088090:1088112)  	chr22:24385920-24406989(probes 1088108:1088111)  	chr22:24337609-24409573(probes 1088090:1088113)  	6.2781e-09	 6.0091e-09		Actual Copy Change Given	-0.0081624	-1.5335	1.2905	0.69821	0.38882	2.0158	0.53683	0.76734	-0.083583	0.68611	0.966	0.04366	-0.11339	2.7588	-1.5335	0.0049969	0.52101	1.7578	-1.5335	2.1668	2.0094	1.9575	-1.5335	0.58901	0.044857	1.7984	-0.20212	1.1481	1.8536	0.12255	1.805	-1.5335	0.15248	1.1791	-0.16459	3.2834	2.6865	1.4117	2.0849	-1.5335	1.3196	1.3269	-1.2047	0.33674	-0.054825	1.9594	-1.5335	-1.308	-0.020749	1.0761	-0.43767	0.05329	0.98991	0.81768	0.74937
Deletion Peak 117 - CN values	22q13.1 	chr22:39267769-39410311(probes 1097204:1097278)  	chr22:39377053-39393063(probes 1097259:1097265)  	chr22:39353571-39393063(probes 1097244:1097265)  	0.00036012	  0.0015641		Actual Copy Change Given	-0.0081624	-0.62436	-0.013114	-0.17398	-0.57081	-0.43409	-0.69845	0.76217	-0.083583	-0.5132	0.55853	-0.76522	-0.14963	-1.0175	-0.92964	-0.17018	0.52101	-0.10211	-1.0202	0.049554	0.25809	0.23595	-0.45875	-0.10408	-0.027808	0.11959	-0.89871	-0.42451	-0.06585	-0.8283	0.17467	0.047533	-0.52726	-0.35947	-0.17839	0.19205	0.47821	-0.36438	0.030457	1.104	-0.18484	-0.51301	1.1158	-0.88958	-0.14967	0.10963	0.32925	-0.3891	-0.13151	-0.18755	-0.53317	-0.69754	-0.067458	-0.11738	-0.24296
Deletion Peak 118 - CN values	22q13.33	chr22:50762713-50887703(probes 1104024:1104075)  	chr22:50763702-50887703(probes 1104025:1104075)  	chr22:49633356-51304566(probes 1103394:1104275)  	1.2301e-05	 4.3775e-05		Actual Copy Change Given	-0.0081624	-0.31576	-0.013114	-0.57447	-0.11273	-0.44264	-0.69845	0.76217	-0.083583	-0.5132	-0.83145	-0.77333	-0.14963	0.026373	-0.0035146	-0.49902	0.5865	-0.10211	-0.36482	0.049554	-0.47913	0.16971	-0.43105	-0.807	-0.027808	-0.3438	-0.7911	0.3743	-0.06585	-0.029448	-0.21379	0.047533	-0.52726	-0.43637	-0.17839	-0.46048	0.47821	-0.36073	0.030457	1.3117	-0.18484	-0.97402	0.010006	0.24016	0.022725	0.27397	0.32925	-0.3891	-0.6291	-0.68423	-1.1445	0.026005	-0.25298	-0.11738	-0.24296
